id,parent_id,title,uri
0-up,,org,/org/
108,0,Президент,/org/prezident/
173,108,Администрация Президента,/org/prezident/admin/
480,108,Совет Безопасности,/org/prezident/sovbez/
2617,108,Канцелярия,/org/prezident/dokumenty/
481,108,Государственный Совет,/org/prezident/gossovet/
3563,108,Полпреды Президента в федеральных округах,/org/prezident/polpred/
3554,108,Общественная палата,/org/prezident/palata/
4094,108,Совет по правам человека,/org/prezident/sovet/
3830,108,Уполномоченный по правам ребенка,/org/prezident/detombudsmen/
1941,108,Уполномоченный по правам человека,/org/prezident/prava/
174,108,Управление делами Президента,/org/prezident/upravdelami/
4,0,Правительство,/org/pravitelstvo/
1473,4,Председатель Правительства,/org/pravitelstvo/premier/
2871,4,Вице-премьеры,/org/pravitelstvo/vicepremijery/
3139,4,Президиум ,/org/pravitelstvo/prezidium/
2618,4,Канцелярия,/org/pravitelstvo/dokumenty/
1971,4,Аппарат Правительства,/org/pravitelstvo/apparat/
195,4,МВД,/org/pravitelstvo/mvd/
383,195,ГИБДД,/org/pravitelstvo/mvd/gibdd/
226,4,МЧС,/org/pravitelstvo/emercom/
621,226,Государственная противопожарная служба (ГПС),/org/pravitelstvo/emercom/pogarniki/
187,4,МИД,/org/pravitelstvo/mid/
3134,187,Россотрудничество,/org/pravitelstvo/mid/fedsng/
120,4,Минобороны,/org/pravitelstvo/minoboroni/
3133,120,Федеральная служба по военно-техническому сотрудничеству (ФСВТС),/org/pravitelstvo/minoboroni/fedvoen/
2022,120,Федеральная служба по техническому и экспортному контролю (ФСТЭК),/org/pravitelstvo/minoboroni/texkontrol/
2962,120,Спецстрой,/org/pravitelstvo/minoboroni/specstroy/
942,120,Генштаб ВС РФ,/org/pravitelstvo/minoboroni/genshtab/
122,120,Воздушно-космические силы (ВКС),/org/pravitelstvo/minoboroni/vvs/
121,120,Военно-морской флот,/org/pravitelstvo/minoboroni/vmf/
126,120,Воздушно-десантные войска (ВДВ),/org/pravitelstvo/minoboroni/vdv/
1794,120,Ракетные войска стратегического назначения (РВСН),/org/pravitelstvo/minoboroni/rvsn/
3347,120,Сухопутные войска,/org/pravitelstvo/minoboroni/pehota/
2417,120,Главное разведывательное управление (ГРУ),/org/pravitelstvo/minoboroni/gru/
353,4,Минюст,/org/pravitelstvo/minyust/
683,353,ФСИН,/org/pravitelstvo/minyust/guin/
2025,353,ФССП,/org/pravitelstvo/minyust/sudprist/
1522,4,Государственная фельдъегерская служба (ГФС),/org/pravitelstvo/feldegeri/
2026,4,Служба внешней разведки (СВР),/org/pravitelstvo/razvedka/
493,4,ФСБ,/org/pravitelstvo/fsb/
1720,493,Пограничная служба ФСБ,/org/pravitelstvo/fsb/granitsa/
2000,4,ФСО,/org/pravitelstvo/fso/
3131,4,Росфинмониторинг,/org/pravitelstvo/fedmonitoring/
3590,4,Генпрокуратура,/org/pravitelstvo/genprok/
3592,3590,Главная военная прокуратура,/org/pravitelstvo/genprok/gvp/
3591,4,Следственный комитет,/org/pravitelstvo/sledkom/
1970,4,Минздрав,/org/pravitelstvo/minzdravsoc/
1968,4,Минкультуры,/org/pravitelstvo/minkultmk/
1975,4,Минобрнауки,/org/pravitelstvo/minobrnauka/
698,4,Минприроды,/org/pravitelstvo/minprirody/
2037,698,Росводресурсы,/org/pravitelstvo/minprirody/voda/
3122,698,Росгидромет,/org/pravitelstvo/minprirody/monitor/
4041,698,Рослесхоз,/org/pravitelstvo/minprirody/les/
2011,698,Роснедра,/org/pravitelstvo/minprirody/nedropolzovanie/
2038,698,Росприроднадзор,/org/pravitelstvo/minprirody/ekonadzor/
4325,4,Минпросвещения,/org/pravitelstvo/prosveschenie/
1973,4,Минпромторг,/org/pravitelstvo/minpromenergo/
918,1973,Росстандарт,/org/pravitelstvo/minpromenergo/gosstandart/
4043,4,Минвостокразвития,/org/pravitelstvo/daliniy/
2590,4,Минкомсвязь,/org/pravitelstvo/svyazj/
3124,2590,Роскомнадзор,/org/pravitelstvo/svyazj/maskom/
3126,2590,Роспечать,/org/pravitelstvo/svyazj/fedpechat/
3127,2590,Россвязь,/org/pravitelstvo/svyazj/fedsvyaz/
95,4,Минсельхоз,/org/pravitelstvo/minselhoz/
4044,95,Росрыболовство,/org/pravitelstvo/minselhoz/rosrybolovstvo/
2044,95,Россельхознадзор,/org/pravitelstvo/minselhoz/vetnadzor/
3114,4,Минспорт,/org/pravitelstvo/minsport/
4134,4,Минстрой,/org/pravitelstvo/stroitelstvozhkh/
1969,4,Минтранс,/org/pravitelstvo/mintranssvyaz/
1987,1969,Ространснадзор,/org/pravitelstvo/mintranssvyaz/gostransnadzor/
2045,1969,Росавиация,/org/pravitelstvo/mintranssvyaz/transvozdux/
1988,1969,Росавтодор,/org/pravitelstvo/mintranssvyaz/feddoragentstvo/
1989,1969,Росжелдор,/org/pravitelstvo/mintranssvyaz/fedzhdtrans/
2046,1969,Росморречфлот,/org/pravitelstvo/mintranssvyaz/vodntransport/
4032,4,Минтруд,/org/pravitelstvo/trud/
4033,4032,Роструд,/org/pravitelstvo/trud/zanyatost/
158,4,Минфин,/org/pravitelstvo/minfin/
517,158,ФНС,/org/pravitelstvo/minfin/mns/
815,158,Федеральное казначейство,/org/pravitelstvo/minfin/kaznachejstvo/
727,158,"Объединение ""Гознак""",/org/pravitelstvo/minfin/goznak/
4357,158,Росалкогольрегулирование,/org/pravitelstvo/minfin/fsrar/
4355,158,Росимущество,/org/pravitelstvo/minfin/rosimuschestvo/
4365,158,ФТС,/org/pravitelstvo/minfin/fts/
111,4,Минэкономразвития,/org/pravitelstvo/minekonom/
4059,111,Росаккредитация,/org/pravitelstvo/minekonom/akkreditaciya/
4038,111,Роспатент,/org/pravitelstvo/minekonom/sobstvennost/
4366,111,Росстат,/org/pravitelstvo/minekonom/rosstat/
4358,111,Ростуризм,/org/pravitelstvo/minekonom/rosturizm/
3115,4,Минэнерго,/org/pravitelstvo/minenergo/
2013,4,ФАС,/org/pravitelstvo/fedantimonopol/
4034,4,Роспотребнадзор,/org/pravitelstvo/potrebnadzor/
4040,4,Ростехнадзор,/org/pravitelstvo/atom/
2261,4,"""Роскосмос""",/org/pravitelstvo/kosmos/
4298,4,Главное управление специальных программ,/org/pravitelstvo/gusp/
4356,4,Росархив,/org/pravitelstvo/rosarhiv/
4297,4,Росгвардия,/org/pravitelstvo/gvardia/
4360,4,Росздравнадзор,/org/pravitelstvo/roszdravnadzor/
4364,4,Росмолодежь,/org/pravitelstvo/fadm/
4361,4,Рособрнадзор,/org/pravitelstvo/rosobrnadzor/
4359,4,Росреестр,/org/pravitelstvo/rosreestr/
4362,4,Росрезерв,/org/pravitelstvo/rosreserv/
4296,4,ФАДН,/org/pravitelstvo/fadn/
4136,4,ФАНО,/org/pravitelstvo/fano/
4363,4,Федеральное медико-биологическое агентство (ФМБА России),/org/pravitelstvo/fmba/
81,0,Законодательная власть,/org/zakon/
82,81,Госдума,/org/zakon/gosduma/
83,81,Совет Федерации,/org/zakon/sovfed/
64,0,Судебная власть,/org/sudvlast/
1052,64,Конституционный суд,/org/sudvlast/konstsud/
161,64,Суды общей юрисдикции,/org/sudvlast/sudobshyurisdik/
494,161,Верховный суд,/org/sudvlast/sudobshyurisdik/verhsud/
2415,161,Басманный суд Москвы,/org/sudvlast/sudobshyurisdik/basman/
1612,161,Городской суд Санкт-Петербурга,/org/sudvlast/sudobshyurisdik/piter/
1357,161,Замоскворецкий суд Москвы,/org/sudvlast/sudobshyurisdik/zs/
2120,161,Мещанский суд Москвы,/org/sudvlast/sudobshyurisdik/meschanskysud/
1964,161,Московский городской суд,/org/sudvlast/sudobshyurisdik/mosgorsud/
2289,161,Тверской суд Москвы,/org/sudvlast/sudobshyurisdik/tverskoy-sud/
2132,64,Военные суды,/org/sudvlast/voensud/
477,0,Госфонды и контрольные органы,/org/goskontrol/
3863,477,Агентство стратегических инициатив,/org/goskontrol/asi/
1537,477,Пенсионный фонд,/org/goskontrol/pensii/
4308,477,Роскачество,/org/goskontrol/roskachestvo/
3858,477,Российский фонд прямых инвестиций,/org/goskontrol/investicii/
479,477,Счетная палата,/org/goskontrol/schet/
1276,477,Федеральный фонд обязательного медицинского страхования,/org/goskontrol/ffomc/
1540,477,Фонд социального страхования,/org/goskontrol/sotcial/
986,477,Центральный банк,/org/goskontrol/zbrf/
478,477,ЦИК,/org/goskontrol/cik/
89,0,Партии,/org/partii/
90,89,"""Единая Россия""",/org/partii/edinrossiya/
97,89,КПРФ,/org/partii/kprf/
96,89,ЛДПР,/org/partii/ldpr/
91,89,"""Яблоко""",/org/partii/yabloko/
3262,89,"""Правое дело""",/org/partii/pravoedelo/
307,89,"""Справедливая Россия""",/org/partii/narod/
394,0,"Фонды, ассоциации и союзы",/org/fondy/
2765,394,Ассоциации,/org/fondy/associacii/
3361,2765,АРБ Ассоциация российских банков,/org/fondy/associacii/arb/
3362,2765,Ассоциация региональных банков России,/org/fondy/associacii/region/
2766,394,Союзы,/org/fondy/soiuzy/
2771,2766,Российский союз промышленников и предпринимателей,/org/fondy/soiuzy/rspp/
2770,2766,Российский союз автостраховщиков,/org/fondy/soiuzy/avtostrah/
996,394,Торгово-промышленная палата России,/org/fondy/torgprompalros/
3588,394,Федерация независимых профсоюзов России (ФНПР),/org/fondy/profsoyuz/
2764,394,Фонды,/org/fondy/fondy/
2767,2764,Фонд Горбачева,/org/fondy/fondy/gorbachev/
2769,2764,"Фонд ""Общественное мнение"" (ФОМ)",/org/fondy/fondy/fom/
2768,2764,"Фонд ""Открытая Россия""",/org/fondy/fondy/otkrus/
58,0,Компании,/org/companies/
469,58,Авиация,/org/companies/aviazija/
3903,469,ОАК,/org/companies/aviazija/oak/
2565,469,"""Аэрофлот""",/org/companies/aviazija/aeroflot/
2985,469,S7 Airlines,/org/companies/aviazija/sibir/
964,469,Аэропорт Внуково,/org/companies/aviazija/vnukovo/
1660,469,Аэропорт Домодедово,/org/companies/aviazija/domodedovo/
1416,469,Аэропорт Шереметьево,/org/companies/aviazija/sheremetjevo/
4302,469,Аэропорт Жуковский,/org/companies/aviazija/jukovskii/
2984,469,Аэропорт Кольцово,/org/companies/aviazija/kolcovo/
2370,469,Аэропорт Пулково,/org/companies/aviazija/Pulkovo/
1109,469,Аэропорт Толмачево,/org/companies/aviazija/tolm/
3963,469,Airbus,/org/companies/aviazija/airbus/
3962,469,Boeing,/org/companies/aviazija/boeing/
3800,469,ВАСО,/org/companies/aviazija/vaso/
1443,469,Европейское космическое агентство,/org/companies/aviazija/evrokosmos/
581,58,Автомобилестроение,/org/companies/mashinostroenije/
3996,581,Российский автопром,/org/companies/mashinostroenije/avtoprom/
3997,3996,АвтоВАЗ,/org/companies/mashinostroenije/avtoprom/avtovaz/
3998,3996,ГАЗ,/org/companies/mashinostroenije/avtoprom/gaz/
3999,3996,КАМАЗ,/org/companies/mashinostroenije/avtoprom/kamaz/
4000,3996,Соллерс,/org/companies/mashinostroenije/avtoprom/sollers/
4001,3996,ЗИЛ,/org/companies/mashinostroenije/avtoprom/zil/
4064,3996,ИжАвто,/org/companies/mashinostroenije/avtoprom/izhavto/
4002,3996,УАЗ,/org/companies/mashinostroenije/avtoprom/uaz/
4003,581,Зарубежный автопром,/org/companies/mashinostroenije/inoavtoprom/
4005,4003,Toyota,/org/companies/mashinostroenije/inoavtoprom/toyota/
4006,4003,Ford,/org/companies/mashinostroenije/inoavtoprom/ford/
4007,4003,General Motors,/org/companies/mashinostroenije/inoavtoprom/gm/
4008,4003,Opel,/org/companies/mashinostroenije/inoavtoprom/opel/
4018,4003,Renault,/org/companies/mashinostroenije/inoavtoprom/renault/
4004,4003,МАЗ,/org/companies/mashinostroenije/inoavtoprom/maz/
453,58,Биржи,/org/companies/birgi/
4009,453,ММВБ-РТС,/org/companies/birgi/rusbirzhi/
3981,453,Американские биржи,/org/companies/birgi/dowjones/
4015,453,Азиатские биржи,/org/companies/birgi/aziabirzhi/
4014,453,Европейские биржи,/org/companies/birgi/eubirzhi/
285,58,ВПК,/org/companies/vpk/
913,285,"""Рособоронэкспорт""",/org/companies/vpk/rosoboronexport/
2278,285,"РКК ""Энергия""",/org/companies/vpk/energia/
286,285,"КБ ""Сухой""",/org/companies/vpk/su/
757,285,"РСК ""МиГ""",/org/companies/vpk/mig/
4135,285,"""Калашников""",/org/companies/vpk/kalashnikov/
528,285,"ОАО ""Концерн ПВО ""Алмаз-Антей""",/org/companies/vpk/pvoalmazantei/
4063,285,Уралвагонзавод,/org/companies/vpk/uralvagonzavod/
3508,58,Госкорпорации,/org/companies/goskorporacii/
3515,3508,Агентство по страхованию вкладов,/org/companies/goskorporacii/agentstvo/
3509,3508,ВЭБ.РФ,/org/companies/goskorporacii/vneshekonombank/
3993,3508,ОСК,/org/companies/goskorporacii/osk/
3514,3508,Росатом,/org/companies/goskorporacii/rosatom/
3511,3508,Роснано,/org/companies/goskorporacii/rosnano/
3512,3508,Ростех,/org/companies/goskorporacii/rostehnologii/
3510,3508,Фонд содействия реформированию ЖКХ,/org/companies/goskorporacii/fondgkh/
2134,58,Информационные технологии,/org/companies/informteh/
3663,2134,Apple,/org/companies/informteh/apple/
3803,2134,Facebook,/org/companies/informteh/facebook/
3662,2134,Google,/org/companies/informteh/google/
4085,2134,HTC,/org/companies/informteh/htc/
3988,2134,IBM,/org/companies/informteh/ibm/
3805,2134,Intel,/org/companies/informteh/intel/
4194,2134,LG,/org/companies/informteh/lg/
3666,2134,Mail.ru,/org/companies/informteh/mailru/
2135,2134,Microsoft,/org/companies/informteh/microsoft/
3835,2134,Nokia,/org/companies/informteh/nokia/
3664,2134,Rambler,/org/companies/informteh/rambler/
3828,2134,RuTube,/org/companies/informteh/rutube/
3864,2134,Samsung,/org/companies/informteh/samsung/
3799,2134,Skype,/org/companies/informteh/skype/
3905,2134,Sony,/org/companies/informteh/sony/
3987,2134,SUP,/org/companies/informteh/sup/
3806,2134,Twitter,/org/companies/informteh/twitter/
4017,2134,Wikipedia,/org/companies/informteh/Wikipedia/
4058,2134,Yahoo!,/org/companies/informteh/yahoo/
3801,2134,YouTube,/org/companies/informteh/youtube/
3807,2134,ВКонтакте,/org/companies/informteh/vkontakte/
3843,2134,Лаборатория Касперского,/org/companies/informteh/kasperskiy/
3827,2134,Одноклассники,/org/companies/informteh/odnoklassniki/
3589,2134,Яндекс,/org/companies/informteh/yandex/
721,58,Металлургия и горнодобыча,/org/companies/metallandgorn/
3607,721,Норильский никель,/org/companies/metallandgorn/nornikel/
2654,721,Северсталь,/org/companies/metallandgorn/severstal/
3608,721,Русал,/org/companies/metallandgorn/rusal/
3604,721,Распадская,/org/companies/metallandgorn/raspadskaya/
2455,721,Магнитогорский металлургический комбинат,/org/companies/metallandgorn/magnitka/
3618,721,Новолипецкий металлургический комбинат,/org/companies/metallandgorn/nlmk/
3613,721,Евраз,/org/companies/metallandgorn/evraz/
3617,721,Мечел,/org/companies/metallandgorn/mechel/
3614,721,Полюс золото,/org/companies/metallandgorn/poluszoloto/
3600,721,Алроса,/org/companies/metallandgorn/alrosa/
3601,721,Белон,/org/companies/metallandgorn/belon/
3616,721,Металлоинвест,/org/companies/metallandgorn/metalloinvest/
3606,721,ВСМПО-АВИСМА,/org/companies/metallandgorn/avisma/
3625,3623,Акрон,/org/companies/himprom/akron/
3619,721,Объединенная металлургическая компания,/org/companies/metallandgorn/obiedmetall/
3609,721,Русская медная компания,/org/companies/metallandgorn/rusmedcompany/
3621,721,Трубная металлургическая компания,/org/companies/metallandgorn/trubcompany/
3622,721,Челябинский трубопрокатный завод,/org/companies/metallandgorn/chelyabzavod/
59,58,Нефть и газ,/org/companies/neftigaz/
450,59,Газпром,/org/companies/neftigaz/gazprom/
1566,59,Газпром нефть,/org/companies/neftigaz/gazpromneft/
600,59,Роснефть,/org/companies/neftigaz/rosneft/
85,59,ЛУКОЙЛ,/org/companies/neftigaz/lukoil/
3595,59,НоваТЭК,/org/companies/neftigaz/novatek/
2279,59,Сургутнефтегаз,/org/companies/neftigaz/surgutneftegaz/
2626,59,Транснефть,/org/companies/neftigaz/transneft/
3598,59,Татнефть,/org/companies/neftigaz/tatneft/
3593,59,Башнефть,/org/companies/neftigaz/bashneft/
992,59,Белтрансгаз,/org/companies/neftigaz/beltransgaz/
3596,59,РуссНефть,/org/companies/neftigaz/russneft/
3587,59,British Petroleum,/org/companies/neftigaz/bp/
3975,58,Пищевая промышленность,/org/companies/food/
3979,3975,Danon,/org/companies/food/danon/
3977,3975,Nestle,/org/companies/food/nestle/
3976,3975,Балтика,/org/companies/food/baltika/
3980,3975,Пепсико,/org/companies/food/pepsico/
4159,58,Пресс-релизы компаний,/org/companies/release/
4271,58,Региональные пресс-релизы,/org/companies/regrelease/
4285,4271,Пресс-релизы ДФО,/org/companies/regrelease/dfo/
4286,4271,Пресс-релизы КФО,/org/companies/regrelease/kfo/
4287,4271,Пресс-релизы ПФО,/org/companies/regrelease/pfo/
4288,4271,Пресс-релизы СЗФО,/org/companies/regrelease/szfo/
4289,4271,Пресс-релизы СКФО,/org/companies/regrelease/skfo/
4290,4271,Пресс-релизы СФО,/org/companies/regrelease/sibfo/
4291,4271,Пресс-релизы УрФО,/org/companies/regrelease/urfo/
4292,4271,Пресс-релизы ЦФО,/org/companies/regrelease/cfo/
4293,4271,Пресс-релизы ЮФО,/org/companies/regrelease/ufo/
1515,58,Связь,/org/companies/svjaz/
1955,1515,Ростелеком,/org/companies/svjaz/rostelekom/
2562,1515,МТС,/org/companies/svjaz/mts/
2572,1515,Вымпелком,/org/companies/svjaz/vympelcom/
3665,1515,Мегафон,/org/companies/svjaz/megafon/
1757,1515,МГТС,/org/companies/svjaz/mgts/
1516,1515,Почта России,/org/companies/svjaz/pochtamt/
1520,1515,Роспечать,/org/companies/svjaz/rospechat/
2117,1515,ТрансТелеКом,/org/companies/svjaz/transtelecom/
1017,58,Сельское хозяйство,/org/companies/selhoz/
3369,1017,Объединенная зерновая компания,/org/companies/selhoz/zerno/
1657,1017,Росагролизинг,/org/companies/selhoz/rosagro/
4342,58,СМИ,/org/companies/smi/
4343,4342,Медиакорпорация Китая,/org/companies/smi/mediachina/
3966,58,Торговля,/org/companies/retail/
3969,3966,X5 Retail Group,/org/companies/retail/x5retail/
3972,3966,"Аптечная сеть 36,6",/org/companies/retail/apteka/
3967,3966,Ашан,/org/companies/retail/auchan/
3971,3966,Магнит,/org/companies/retail/magnit/
3974,3966,М.видео,/org/companies/retail/mvideo/
3970,3966,Эльдорадо,/org/companies/retail/eldorado/
1049,58,Транспорт,/org/companies/transport/
1323,1049,"Госкомпания ""Росавтодор""",/org/companies/transport/rosavtodor/
1517,1049,"ОАО ""Российские железные дороги"" ",/org/companies/transport/rgd/
3991,1049,Siemens,/org/companies/transport/siemens/
3461,1049,Московский метрополитен,/org/companies/transport/metro-msk/
2359,1049,Мосгортранс,/org/companies/transport/mosgortrans/
1430,1049,Метрополитен Санкт-Петербурга,/org/companies/transport/metro-spb/
4113,58,Туризм,/org/companies/tourism/
4114,4113,"ОАО ""Курорты Северного Кавказа""",/org/companies/tourism/ksk/
776,58,Финансы,/org/companies/finansy/
1143,776,МСП Банк,/org/companies/finansy/rbr/
1394,776,Сбербанк,/org/companies/finansy/sberbank/
2948,776,ВТБ,/org/companies/finansy/vtb/
3371,776,Газпромбанк,/org/companies/finansy/gazprom/
2288,776,Альфа-банк,/org/companies/finansy/alfa/
3370,776,Россельхозбанк,/org/companies/finansy/selhoz/
3986,776,Citigroup,/org/companies/finansy/citigroup/
3989,776,UniCredit Bank,/org/companies/finansy/unicredit/
3959,776,Рейтинговое агентство Fitch,/org/companies/finansy/fitch/
1025,776,Рейтинговое агентство Moody's,/org/companies/finansy/mood/
1810,776,Рейтинговое агентство Standard & Poor's,/org/companies/finansy/poor/
1708,776,Росгосстрах,/org/companies/finansy/rosgosstrah/
3623,58,Химическая промышленность,/org/companies/himprom/
3637,3623,Уралкалий,/org/companies/himprom/uralkalii/
3628,3623,Еврохим,/org/companies/himprom/eurohim/
3636,3623,Тольяттиазот,/org/companies/himprom/toliattiazot/
3634,3623,Сильвинит,/org/companies/himprom/silvinit/
3640,3623,ФосАгро,/org/companies/himprom/fosagro/
3627,3623,Дорогобуж,/org/companies/himprom/dorogobuj/
3632,3623,Полипластик,/org/companies/himprom/poliplastik/
3635,3623,ТАИФ,/org/companies/himprom/taif/
3638,3623,УРАЛХИМ,/org/companies/himprom/uralhim/
345,58,Энергетика,/org/companies/energetika/
3658,345,Интер РАО ЕЭС,/org/companies/energetika/interrao/
3646,345,Русгидро,/org/companies/energetika/rusgidro/
3659,345,Холдинг МРСК,/org/companies/energetika/mrsk/
3964,345,ФСК ЕЭС,/org/companies/energetika/fskees/
2407,345,Мосэнерго,/org/companies/energetika/mosenergo/
2936,345,Атомэнергопром,/org/companies/energetika/atom/
2106,345,Интерэнергосервис,/org/companies/energetika/interenergo/
3656,345,Мосэнергосбыт,/org/companies/energetika/mosenergosbyt/
1809,345,Росэнергоатом,/org/companies/energetika/rosenergoatom/
2206,345,Саяно-Шушенская ГЭС,/org/companies/energetika/sshges/
6,0,Международные организации,/org/international/
237,6,ООН,/org/international/oon/
238,237,Совет Безопасности ООН,/org/international/oon/sovbez/
3555,237,ЮНЕСКО,/org/international/oon/unesko/
4022,237,ЮНИСЕФ,/org/international/oon/unicef/
3558,6,СНГ,/org/international/sng/
3839,3558,Исполнительный комитет СНГ,/org/international/sng/komitet/
3842,3558,Совет по внешней и оборонной политике (СВОП),/org/international/sng/svop/
3841,3558,"Фонд ""Русский мир""",/org/international/sng/mir/
3557,6,Союзное государство России и Беларуси,/org/international/soyuz/
3559,6,ОДКБ,/org/international/odkb/
3561,6,Евразийский экономический союз (ЕАЭС),/org/international/evrazes/
